,clip_name,label,cluster
13964,train13965.aiff,0,2
13965,train13966.aiff,0,2
13966,train13967.aiff,0,1
13967,train13968.aiff,0,4
13968,train13969.aiff,0,1
13969,train13970.aiff,0,1
13970,train13971.aiff,0,2
13971,train13972.aiff,0,2
13972,train13973.aiff,0,2
13973,train13974.aiff,0,0
13974,train13975.aiff,0,2
13975,train13976.aiff,0,3
13976,train13977.aiff,0,0
13977,train13978.aiff,0,0
13978,train13979.aiff,0,3
13979,train13980.aiff,0,2
13980,train13981.aiff,0,1
13981,train13982.aiff,1,0
13982,train13983.aiff,1,0
13983,train13984.aiff,1,0
13984,train13985.aiff,1,0
13985,train13986.aiff,0,1
13986,train13987.aiff,0,1
13987,train13988.aiff,0,1
13988,train13989.aiff,0,2
13989,train13990.aiff,0,1
13990,train13991.aiff,0,1
13991,train13992.aiff,0,4
13992,train13993.aiff,0,3
13993,train13994.aiff,0,2
13994,train13995.aiff,0,2
13995,train13996.aiff,0,0
13996,train13997.aiff,1,3
13997,train13998.aiff,0,0
13998,train13999.aiff,0,4
13999,train14000.aiff,0,3
14000,train14001.aiff,0,3
14001,train14002.aiff,1,0
14002,train14003.aiff,0,2
14003,train14004.aiff,0,2
14004,train14005.aiff,0,0
14005,train14006.aiff,0,1
14006,train14007.aiff,0,1
14007,train14008.aiff,0,2
14008,train14009.aiff,0,1
14009,train14010.aiff,0,2
14010,train14011.aiff,0,2
14011,train14012.aiff,0,2
14012,train14013.aiff,0,2
14013,train14014.aiff,0,0
14014,train14015.aiff,0,0
14015,train14016.aiff,0,1
14016,train14017.aiff,0,1
14017,train14018.aiff,0,1
14018,train14019.aiff,0,0
14019,train14020.aiff,0,0
14020,train14021.aiff,0,0
14021,train14022.aiff,0,3
14022,train14023.aiff,0,1
14023,train14024.aiff,0,4
14024,train14025.aiff,0,1
14025,train14026.aiff,0,0
14026,train14027.aiff,0,2
14027,train14028.aiff,0,2
14028,train14029.aiff,0,1
14029,train14030.aiff,0,4
14030,train14031.aiff,0,1
14031,train14032.aiff,0,1
14032,train14033.aiff,0,0
14033,train14034.aiff,0,0
14034,train14035.aiff,0,1
14035,train14036.aiff,0,1
14036,train14037.aiff,0,1
14037,train14038.aiff,0,2
14038,train14039.aiff,0,1
14039,train14040.aiff,0,2
14040,train14041.aiff,0,4
14041,train14042.aiff,0,0
14042,train14043.aiff,0,4
14043,train14044.aiff,0,0
14044,train14045.aiff,0,0
14045,train14046.aiff,0,2
14046,train14047.aiff,0,0
14047,train14048.aiff,0,2
14048,train14049.aiff,0,2
14049,train14050.aiff,0,0
14050,train14051.aiff,0,0
14051,train14052.aiff,0,1
14052,train14053.aiff,0,0
14053,train14054.aiff,0,0
14054,train14055.aiff,0,1
14055,train14056.aiff,0,2
14056,train14057.aiff,0,0
14057,train14058.aiff,1,0
14058,train14059.aiff,0,3
14059,train14060.aiff,0,2
14060,train14061.aiff,0,1
14061,train14062.aiff,0,2
14062,train14063.aiff,0,1
14063,train14064.aiff,0,0
14064,train14065.aiff,0,2
14065,train14066.aiff,0,0
14066,train14067.aiff,0,1
14067,train14068.aiff,0,0
14068,train14069.aiff,0,4
14069,train14070.aiff,0,1
14070,train14071.aiff,0,0
14071,train14072.aiff,1,0
14072,train14073.aiff,1,3
14073,train14074.aiff,0,1
14074,train14075.aiff,0,0
14075,train14076.aiff,0,0
14076,train14077.aiff,0,4
14077,train14078.aiff,0,3
14078,train14079.aiff,0,0
14079,train14080.aiff,0,0
14080,train14081.aiff,0,0
14081,train14082.aiff,1,0
14082,train14083.aiff,0,3
14083,train14084.aiff,0,2
14084,train14085.aiff,0,0
14085,train14086.aiff,0,0
14086,train14087.aiff,0,2
14087,train14088.aiff,0,2
14088,train14089.aiff,0,2
14089,train14090.aiff,0,3
14090,train14091.aiff,0,2
14091,train14092.aiff,0,2
14092,train14093.aiff,0,4
14093,train14094.aiff,0,4
14094,train14095.aiff,0,1
14095,train14096.aiff,0,1
14096,train14097.aiff,0,1
14097,train14098.aiff,0,1
14098,train14099.aiff,0,1
14099,train14100.aiff,0,0
14100,train14101.aiff,0,1
14101,train14102.aiff,0,3
14102,train14103.aiff,0,1
14103,train14104.aiff,0,4
14104,train14105.aiff,0,4
14105,train14106.aiff,0,4
14106,train14107.aiff,0,1
14107,train14108.aiff,0,0
14108,train14109.aiff,0,0
14109,train14110.aiff,0,4
14110,train14111.aiff,0,2
14111,train14112.aiff,0,1
14112,train14113.aiff,0,1
14113,train14114.aiff,0,4
14114,train14115.aiff,0,1
14115,train14116.aiff,0,1
14116,train14117.aiff,0,1
14117,train14118.aiff,1,3
14118,train14119.aiff,0,4
14119,train14120.aiff,0,0
14120,train14121.aiff,0,1
14121,train14122.aiff,0,2
14122,train14123.aiff,0,0
14123,train14124.aiff,0,0
14124,train14125.aiff,0,1
14125,train14126.aiff,0,0
14126,train14127.aiff,0,4
14127,train14128.aiff,0,2
14128,train14129.aiff,0,0
14129,train14130.aiff,0,4
14130,train14131.aiff,0,4
14131,train14132.aiff,0,1
14132,train14133.aiff,0,0
14133,train14134.aiff,0,4
14134,train14135.aiff,1,0
14135,train14136.aiff,0,0
14136,train14137.aiff,0,4
14137,train14138.aiff,0,2
14138,train14139.aiff,0,2
14139,train14140.aiff,0,1
14140,train14141.aiff,0,0
14141,train14142.aiff,0,4
14142,train14143.aiff,0,0
14143,train14144.aiff,0,1
14144,train14145.aiff,0,4
14145,train14146.aiff,0,0
14146,train14147.aiff,0,0
14147,train14148.aiff,0,3
14148,train14149.aiff,0,1
14149,train14150.aiff,0,1
14150,train14151.aiff,0,3
14151,train14152.aiff,0,0
14152,train14153.aiff,0,0
14153,train14154.aiff,0,4
14154,train14155.aiff,0,0
14155,train14156.aiff,0,1
14156,train14157.aiff,0,0
14157,train14158.aiff,0,0
14158,train14159.aiff,0,1
14159,train14160.aiff,0,1
14160,train14161.aiff,0,4
14161,train14162.aiff,0,1
14162,train14163.aiff,0,0
14163,train14164.aiff,1,3
14164,train14165.aiff,0,0
14165,train14166.aiff,0,4
14166,train14167.aiff,0,0
14167,train14168.aiff,0,1
14168,train14169.aiff,0,2
14169,train14170.aiff,0,0
14170,train14171.aiff,0,0
14171,train14172.aiff,0,1
14172,train14173.aiff,0,1
14173,train14174.aiff,0,4
14174,train14175.aiff,0,4
14175,train14176.aiff,0,0
14176,train14177.aiff,0,2
14177,train14178.aiff,0,4
14178,train14179.aiff,0,3
14179,train14180.aiff,0,3
14180,train14181.aiff,0,4
14181,train14182.aiff,0,2
14182,train14183.aiff,0,4
14183,train14184.aiff,0,1
14184,train14185.aiff,1,3
14185,train14186.aiff,0,1
14186,train14187.aiff,0,2
14187,train14188.aiff,0,0
14188,train14189.aiff,0,0
14189,train14190.aiff,0,3
14190,train14191.aiff,0,0
14191,train14192.aiff,0,0
14192,train14193.aiff,0,0
14193,train14194.aiff,0,0
14194,train14195.aiff,0,0
14195,train14196.aiff,0,1
14196,train14197.aiff,0,1
14197,train14198.aiff,0,1
14198,train14199.aiff,0,0
14199,train14200.aiff,0,2
14200,train14201.aiff,0,2
14201,train14202.aiff,0,2
14202,train14203.aiff,0,3
14203,train14204.aiff,0,0
14204,train14205.aiff,0,0
14205,train14206.aiff,0,1
14206,train14207.aiff,0,1
14207,train14208.aiff,0,2
14208,train14209.aiff,0,3
14209,train14210.aiff,0,3
14210,train14211.aiff,0,3
14211,train14212.aiff,0,0
14212,train14213.aiff,0,0
14213,train14214.aiff,0,4
14214,train14215.aiff,0,1
14215,train14216.aiff,0,1
14216,train14217.aiff,0,0
14217,train14218.aiff,0,1
14218,train14219.aiff,0,0
14219,train14220.aiff,0,0
14220,train14221.aiff,0,0
14221,train14222.aiff,0,4
14222,train14223.aiff,0,4
14223,train14224.aiff,0,1
14224,train14225.aiff,0,2
14225,train14226.aiff,0,0
14226,train14227.aiff,0,2
14227,train14228.aiff,0,4
14228,train14229.aiff,0,2
14229,train14230.aiff,1,0
14230,train14231.aiff,0,0
14231,train14232.aiff,0,0
14232,train14233.aiff,0,1
14233,train14234.aiff,0,2
14234,train14235.aiff,0,0
14235,train14236.aiff,0,0
14236,train14237.aiff,0,0
14237,train14238.aiff,0,2
14238,train14239.aiff,0,0
14239,train14240.aiff,0,1
14240,train14241.aiff,0,4
14241,train14242.aiff,0,4
14242,train14243.aiff,0,1
14243,train14244.aiff,0,1
14244,train14245.aiff,0,1
14245,train14246.aiff,0,1
14246,train14247.aiff,0,4
14247,train14248.aiff,0,0
14248,train14249.aiff,0,4
14249,train14250.aiff,0,2
14250,train14251.aiff,0,4
14251,train14252.aiff,0,1
14252,train14253.aiff,1,0
14253,train14254.aiff,0,2
14254,train14255.aiff,1,0
14255,train14256.aiff,0,0
14256,train14257.aiff,0,3
14257,train14258.aiff,1,3
14258,train14259.aiff,0,2
14259,train14260.aiff,1,0
14260,train14261.aiff,1,0
14261,train14262.aiff,0,2
14262,train14263.aiff,1,0
14263,train14264.aiff,0,1
14264,train14265.aiff,0,2
14265,train14266.aiff,0,4
14266,train14267.aiff,0,2
14267,train14268.aiff,0,1
14268,train14269.aiff,0,1
14269,train14270.aiff,1,3
14270,train14271.aiff,0,4
14271,train14272.aiff,0,4
14272,train14273.aiff,0,1
14273,train14274.aiff,0,4
14274,train14275.aiff,0,4
14275,train14276.aiff,0,2
14276,train14277.aiff,0,2
14277,train14278.aiff,0,4
14278,train14279.aiff,0,2
14279,train14280.aiff,0,2
14280,train14281.aiff,0,4
14281,train14282.aiff,0,1
14282,train14283.aiff,0,1
14283,train14284.aiff,0,2
14284,train14285.aiff,0,0
14285,train14286.aiff,0,4
14286,train14287.aiff,0,2
14287,train14288.aiff,0,3
14288,train14289.aiff,0,3
14289,train14290.aiff,0,0
14290,train14291.aiff,0,4
14291,train14292.aiff,0,0
14292,train14293.aiff,0,2
14293,train14294.aiff,0,1
14294,train14295.aiff,0,2
14295,train14296.aiff,0,4
14296,train14297.aiff,0,3
14297,train14298.aiff,0,0
14298,train14299.aiff,0,1
14299,train14300.aiff,0,0
14300,train14301.aiff,0,2
14301,train14302.aiff,0,4
14302,train14303.aiff,0,3
14303,train14304.aiff,0,0
14304,train14305.aiff,0,3
14305,train14306.aiff,0,4
14306,train14307.aiff,0,3
14307,train14308.aiff,0,3
14308,train14309.aiff,0,3
14309,train14310.aiff,0,1
14310,train14311.aiff,0,1
14311,train14312.aiff,0,2
14312,train14313.aiff,0,2
14313,train14314.aiff,0,0
14314,train14315.aiff,0,0
14315,train14316.aiff,0,0
14316,train14317.aiff,0,1
14317,train14318.aiff,0,1
14318,train14319.aiff,0,2
14319,train14320.aiff,0,2
14320,train14321.aiff,0,2
14321,train14322.aiff,0,0
14322,train14323.aiff,0,0
14323,train14324.aiff,0,0
14324,train14325.aiff,0,4
14325,train14326.aiff,1,3
14326,train14327.aiff,0,1
14327,train14328.aiff,0,1
14328,train14329.aiff,0,1
14329,train14330.aiff,0,1
14330,train14331.aiff,0,2
14331,train14332.aiff,0,4
14332,train14333.aiff,0,0
14333,train14334.aiff,0,0
14334,train14335.aiff,0,3
14335,train14336.aiff,0,2
14336,train14337.aiff,0,1
14337,train14338.aiff,0,0
14338,train14339.aiff,0,4
14339,train14340.aiff,0,4
14340,train14341.aiff,0,0
14341,train14342.aiff,0,2
14342,train14343.aiff,0,2
14343,train14344.aiff,0,1
14344,train14345.aiff,0,1
14345,train14346.aiff,0,2
14346,train14347.aiff,0,2
14347,train14348.aiff,0,4
14348,train14349.aiff,0,1
14349,train14350.aiff,0,2
14350,train14351.aiff,0,0
14351,train14352.aiff,0,0
14352,train14353.aiff,0,0
14353,train14354.aiff,0,3
14354,train14355.aiff,0,1
14355,train14356.aiff,0,1
14356,train14357.aiff,0,2
14357,train14358.aiff,0,0
14358,train14359.aiff,0,1
14359,train14360.aiff,0,1
14360,train14361.aiff,0,0
14361,train14362.aiff,0,4
14362,train14363.aiff,0,1
14363,train14364.aiff,0,0
14364,train14365.aiff,0,4
14365,train14366.aiff,0,0
14366,train14367.aiff,0,1
14367,train14368.aiff,0,0
14368,train14369.aiff,0,1
14369,train14370.aiff,0,0
14370,train14371.aiff,0,4
14371,train14372.aiff,0,4
14372,train14373.aiff,0,0
14373,train14374.aiff,0,1
14374,train14375.aiff,0,0
14375,train14376.aiff,0,2
14376,train14377.aiff,0,0
14377,train14378.aiff,0,3
14378,train14379.aiff,0,1
14379,train14380.aiff,0,1
14380,train14381.aiff,0,0
14381,train14382.aiff,0,0
14382,train14383.aiff,0,0
14383,train14384.aiff,0,2
14384,train14385.aiff,0,1
14385,train14386.aiff,0,1
14386,train14387.aiff,0,4
14387,train14388.aiff,0,0
14388,train14389.aiff,0,0
14389,train14390.aiff,0,2
14390,train14391.aiff,0,2
14391,train14392.aiff,0,1
14392,train14393.aiff,0,1
14393,train14394.aiff,0,2
14394,train14395.aiff,0,2
14395,train14396.aiff,0,2
14396,train14397.aiff,0,2
14397,train14398.aiff,0,0
14398,train14399.aiff,0,2
14399,train14400.aiff,0,2
14400,train14401.aiff,0,2
14401,train14402.aiff,0,0
14402,train14403.aiff,0,2
14403,train14404.aiff,0,0
14404,train14405.aiff,0,2
14405,train14406.aiff,0,1
14406,train14407.aiff,0,0
14407,train14408.aiff,0,2
14408,train14409.aiff,0,1
14409,train14410.aiff,0,1
14410,train14411.aiff,0,2
14411,train14412.aiff,0,1
14412,train14413.aiff,0,0
14413,train14414.aiff,0,0
14414,train14415.aiff,0,4
14415,train14416.aiff,0,0
14416,train14417.aiff,0,2
14417,train14418.aiff,0,1
14418,train14419.aiff,0,0
14419,train14420.aiff,0,0
14420,train14421.aiff,0,1
14421,train14422.aiff,0,1
14422,train14423.aiff,0,1
14423,train14424.aiff,0,2
14424,train14425.aiff,1,3
14425,train14426.aiff,0,0
14426,train14427.aiff,0,3
14427,train14428.aiff,0,0
14428,train14429.aiff,0,0
14429,train14430.aiff,0,0
14430,train14431.aiff,0,2
14431,train14432.aiff,0,2
14432,train14433.aiff,0,2
14433,train14434.aiff,0,2
14434,train14435.aiff,0,0
14435,train14436.aiff,0,1
14436,train14437.aiff,0,0
14437,train14438.aiff,0,2
14438,train14439.aiff,0,2
14439,train14440.aiff,0,1
14440,train14441.aiff,0,1
14441,train14442.aiff,0,1
14442,train14443.aiff,0,1
14443,train14444.aiff,0,1
14444,train14445.aiff,0,3
14445,train14446.aiff,1,3
14446,train14447.aiff,1,3
14447,train14448.aiff,0,3
14448,train14449.aiff,0,3
14449,train14450.aiff,0,1
14450,train14451.aiff,0,1
14451,train14452.aiff,0,0
14452,train14453.aiff,0,4
14453,train14454.aiff,0,2
14454,train14455.aiff,0,1
14455,train14456.aiff,0,2
14456,train14457.aiff,0,0
14457,train14458.aiff,0,1
14458,train14459.aiff,0,1
14459,train14460.aiff,0,0
14460,train14461.aiff,0,2
14461,train14462.aiff,0,0
14462,train14463.aiff,0,0
14463,train14464.aiff,0,0
14464,train14465.aiff,0,0
14465,train14466.aiff,0,4
14466,train14467.aiff,0,1
14467,train14468.aiff,0,0
14468,train14469.aiff,0,1
14469,train14470.aiff,0,4
14470,train14471.aiff,0,1
14471,train14472.aiff,0,1
14472,train14473.aiff,0,0
14473,train14474.aiff,0,1
14474,train14475.aiff,0,0
14475,train14476.aiff,0,2
14476,train14477.aiff,0,1
14477,train14478.aiff,0,1
14478,train14479.aiff,0,1
14479,train14480.aiff,0,2
14480,train14481.aiff,0,4
14481,train14482.aiff,0,3
14482,train14483.aiff,1,0
14483,train14484.aiff,1,3
14484,train14485.aiff,1,0
14485,train14486.aiff,1,0
14486,train14487.aiff,0,1
14487,train14488.aiff,0,0
14488,train14489.aiff,0,4
14489,train14490.aiff,0,1
14490,train14491.aiff,0,2
14491,train14492.aiff,0,0
14492,train14493.aiff,0,1
14493,train14494.aiff,0,1
14494,train14495.aiff,0,1
14495,train14496.aiff,0,1
14496,train14497.aiff,0,2
14497,train14498.aiff,0,2
14498,train14499.aiff,0,1
14499,train14500.aiff,0,1
14500,train14501.aiff,1,0
14501,train14502.aiff,0,1
14502,train14503.aiff,0,2
14503,train14504.aiff,0,0
14504,train14505.aiff,0,0
14505,train14506.aiff,0,4
14506,train14507.aiff,0,2
14507,train14508.aiff,0,2
14508,train14509.aiff,0,1
14509,train14510.aiff,0,2
14510,train14511.aiff,0,1
14511,train14512.aiff,0,2
14512,train14513.aiff,0,1
14513,train14514.aiff,0,3
14514,train14515.aiff,1,3
14515,train14516.aiff,0,0
14516,train14517.aiff,0,3
14517,train14518.aiff,0,0
14518,train14519.aiff,0,4
14519,train14520.aiff,0,1
14520,train14521.aiff,0,2
14521,train14522.aiff,0,0
14522,train14523.aiff,0,0
14523,train14524.aiff,1,0
14524,train14525.aiff,0,3
14525,train14526.aiff,0,2
14526,train14527.aiff,0,1
14527,train14528.aiff,0,0
14528,train14529.aiff,0,4
14529,train14530.aiff,0,0
14530,train14531.aiff,0,1
14531,train14532.aiff,0,4
14532,train14533.aiff,0,0
14533,train14534.aiff,0,2
14534,train14535.aiff,0,2
14535,train14536.aiff,0,1
14536,train14537.aiff,0,1
14537,train14538.aiff,0,1
14538,train14539.aiff,0,4
14539,train14540.aiff,0,0
14540,train14541.aiff,0,0
14541,train14542.aiff,0,0
14542,train14543.aiff,0,1
14543,train14544.aiff,0,2
14544,train14545.aiff,0,2
14545,train14546.aiff,0,1
14546,train14547.aiff,0,1
14547,train14548.aiff,0,3
14548,train14549.aiff,0,3
14549,train14550.aiff,0,1
14550,train14551.aiff,0,1
14551,train14552.aiff,0,1
14552,train14553.aiff,0,0
14553,train14554.aiff,0,4
14554,train14555.aiff,0,4
14555,train14556.aiff,0,2
14556,train14557.aiff,0,2
14557,train14558.aiff,0,1
14558,train14559.aiff,0,1
14559,train14560.aiff,0,0
14560,train14561.aiff,0,1
14561,train14562.aiff,0,1
14562,train14563.aiff,0,0
14563,train14564.aiff,0,0
14564,train14565.aiff,0,0
14565,train14566.aiff,0,0
14566,train14567.aiff,0,3
14567,train14568.aiff,0,2
14568,train14569.aiff,0,1
14569,train14570.aiff,0,0
14570,train14571.aiff,0,3
14571,train14572.aiff,0,0
14572,train14573.aiff,0,1
14573,train14574.aiff,0,1
14574,train14575.aiff,0,0
14575,train14576.aiff,0,0
14576,train14577.aiff,0,0
14577,train14578.aiff,0,2
14578,train14579.aiff,0,0
14579,train14580.aiff,0,3
14580,train14581.aiff,0,1
14581,train14582.aiff,0,2
14582,train14583.aiff,0,4
14583,train14584.aiff,0,3
14584,train14585.aiff,0,0
14585,train14586.aiff,0,4
14586,train14587.aiff,0,4
14587,train14588.aiff,0,4
14588,train14589.aiff,0,4
14589,train14590.aiff,0,0
14590,train14591.aiff,0,2
14591,train14592.aiff,0,4
14592,train14593.aiff,0,4
14593,train14594.aiff,0,1
14594,train14595.aiff,0,2
14595,train14596.aiff,0,1
14596,train14597.aiff,0,0
14597,train14598.aiff,0,2
14598,train14599.aiff,0,1
14599,train14600.aiff,0,1
14600,train14601.aiff,0,2
14601,train14602.aiff,0,4
14602,train14603.aiff,0,0
14603,train14604.aiff,0,3
14604,train14605.aiff,0,0
14605,train14606.aiff,0,4
14606,train14607.aiff,0,1
14607,train14608.aiff,0,4
14608,train14609.aiff,0,1
14609,train14610.aiff,0,4
14610,train14611.aiff,0,4
14611,train14612.aiff,0,4
14612,train14613.aiff,0,3
14613,train14614.aiff,0,1
14614,train14615.aiff,0,3
14615,train14616.aiff,0,4
14616,train14617.aiff,0,4
14617,train14618.aiff,0,1
14618,train14619.aiff,0,4
14619,train14620.aiff,0,4
14620,train14621.aiff,0,4
14621,train14622.aiff,0,0
14622,train14623.aiff,0,0
14623,train14624.aiff,0,4
14624,train14625.aiff,0,4
14625,train14626.aiff,0,1
14626,train14627.aiff,0,4
14627,train14628.aiff,0,1
14628,train14629.aiff,0,0
14629,train14630.aiff,0,4
14630,train14631.aiff,0,0
14631,train14632.aiff,0,0
14632,train14633.aiff,0,0
14633,train14634.aiff,0,0
14634,train14635.aiff,0,0
14635,train14636.aiff,0,4
14636,train14637.aiff,0,4
14637,train14638.aiff,0,0
14638,train14639.aiff,0,0
14639,train14640.aiff,0,3
14640,train14641.aiff,0,4
14641,train14642.aiff,0,0
14642,train14643.aiff,0,2
14643,train14644.aiff,0,1
14644,train14645.aiff,0,4
14645,train14646.aiff,0,4
14646,train14647.aiff,0,3
14647,train14648.aiff,0,0
14648,train14649.aiff,0,1
14649,train14650.aiff,0,4
14650,train14651.aiff,0,2
14651,train14652.aiff,0,1
14652,train14653.aiff,0,0
14653,train14654.aiff,0,1
14654,train14655.aiff,0,1
14655,train14656.aiff,0,2
14656,train14657.aiff,0,1
14657,train14658.aiff,0,0
14658,train14659.aiff,0,2
14659,train14660.aiff,0,4
14660,train14661.aiff,0,1
14661,train14662.aiff,0,1
14662,train14663.aiff,0,0
14663,train14664.aiff,0,1
14664,train14665.aiff,0,4
14665,train14666.aiff,0,1
14666,train14667.aiff,0,1
14667,train14668.aiff,0,1
14668,train14669.aiff,0,1
14669,train14670.aiff,0,1
14670,train14671.aiff,0,0
14671,train14672.aiff,0,4
14672,train14673.aiff,0,1
14673,train14674.aiff,0,4
14674,train14675.aiff,0,1
14675,train14676.aiff,0,4
14676,train14677.aiff,0,4
14677,train14678.aiff,0,4
14678,train14679.aiff,0,2
14679,train14680.aiff,0,4
14680,train14681.aiff,0,0
14681,train14682.aiff,0,1
14682,train14683.aiff,0,4
14683,train14684.aiff,0,1
14684,train14685.aiff,0,1
14685,train14686.aiff,0,1
14686,train14687.aiff,0,4
14687,train14688.aiff,0,1
14688,train14689.aiff,0,4
14689,train14690.aiff,0,0
14690,train14691.aiff,0,4
14691,train14692.aiff,0,2
14692,train14693.aiff,0,2
14693,train14694.aiff,0,1
14694,train14695.aiff,0,2
14695,train14696.aiff,0,1
14696,train14697.aiff,0,1
14697,train14698.aiff,0,1
14698,train14699.aiff,0,0
14699,train14700.aiff,0,4
14700,train14701.aiff,0,4
14701,train14702.aiff,0,4
14702,train14703.aiff,0,4
14703,train14704.aiff,0,1
14704,train14705.aiff,0,3
14705,train14706.aiff,0,0
14706,train14707.aiff,0,1
14707,train14708.aiff,0,4
14708,train14709.aiff,0,0
14709,train14710.aiff,0,4
14710,train14711.aiff,0,1
14711,train14712.aiff,0,4
14712,train14713.aiff,0,1
14713,train14714.aiff,0,2
14714,train14715.aiff,0,1
14715,train14716.aiff,0,1
14716,train14717.aiff,0,0
14717,train14718.aiff,0,1
14718,train14719.aiff,0,1
14719,train14720.aiff,0,1
14720,train14721.aiff,0,1
14721,train14722.aiff,0,2
14722,train14723.aiff,0,0
14723,train14724.aiff,0,1
14724,train14725.aiff,0,3
14725,train14726.aiff,0,0
14726,train14727.aiff,0,0
14727,train14728.aiff,0,4
14728,train14729.aiff,0,4
14729,train14730.aiff,0,1
14730,train14731.aiff,0,1
14731,train14732.aiff,0,1
14732,train14733.aiff,0,0
14733,train14734.aiff,0,2
14734,train14735.aiff,0,0
14735,train14736.aiff,0,1
14736,train14737.aiff,0,1
14737,train14738.aiff,0,0
14738,train14739.aiff,0,4
14739,train14740.aiff,0,4
14740,train14741.aiff,0,3
14741,train14742.aiff,0,0
14742,train14743.aiff,0,4
14743,train14744.aiff,0,1
14744,train14745.aiff,0,2
14745,train14746.aiff,0,1
14746,train14747.aiff,0,1
14747,train14748.aiff,0,2
14748,train14749.aiff,0,2
14749,train14750.aiff,0,4
14750,train14751.aiff,0,1
14751,train14752.aiff,0,0
14752,train14753.aiff,0,0
14753,train14754.aiff,0,2
14754,train14755.aiff,0,2
14755,train14756.aiff,0,0
14756,train14757.aiff,0,1
14757,train14758.aiff,0,1
14758,train14759.aiff,0,0
14759,train14760.aiff,0,0
14760,train14761.aiff,0,1
14761,train14762.aiff,0,4
14762,train14763.aiff,0,1
14763,train14764.aiff,0,2
14764,train14765.aiff,0,1
14765,train14766.aiff,0,3
14766,train14767.aiff,0,0
14767,train14768.aiff,0,1
14768,train14769.aiff,0,4
14769,train14770.aiff,0,2
14770,train14771.aiff,0,2
14771,train14772.aiff,0,1
14772,train14773.aiff,0,0
14773,train14774.aiff,0,1
14774,train14775.aiff,0,1
14775,train14776.aiff,0,2
14776,train14777.aiff,0,2
14777,train14778.aiff,0,2
14778,train14779.aiff,0,2
14779,train14780.aiff,0,1
14780,train14781.aiff,0,1
14781,train14782.aiff,0,1
14782,train14783.aiff,0,1
14783,train14784.aiff,0,0
14784,train14785.aiff,0,1
14785,train14786.aiff,0,1
14786,train14787.aiff,0,1
14787,train14788.aiff,0,0
14788,train14789.aiff,0,0
14789,train14790.aiff,0,2
14790,train14791.aiff,0,1
14791,train14792.aiff,0,1
14792,train14793.aiff,0,0
14793,train14794.aiff,0,1
14794,train14795.aiff,0,2
14795,train14796.aiff,0,4
14796,train14797.aiff,0,4
14797,train14798.aiff,0,1
14798,train14799.aiff,0,0
14799,train14800.aiff,0,0
14800,train14801.aiff,0,0
14801,train14802.aiff,0,0
14802,train14803.aiff,0,4
14803,train14804.aiff,0,4
14804,train14805.aiff,0,4
14805,train14806.aiff,0,0
14806,train14807.aiff,0,0
14807,train14808.aiff,0,1
14808,train14809.aiff,0,0
14809,train14810.aiff,0,4
14810,train14811.aiff,0,4
14811,train14812.aiff,0,0
14812,train14813.aiff,0,2
14813,train14814.aiff,0,2
14814,train14815.aiff,0,4
14815,train14816.aiff,0,2
14816,train14817.aiff,0,2
14817,train14818.aiff,0,2
14818,train14819.aiff,0,2
14819,train14820.aiff,0,0
14820,train14821.aiff,0,2
14821,train14822.aiff,0,2
14822,train14823.aiff,0,2
14823,train14824.aiff,0,2
14824,train14825.aiff,0,2
14825,train14826.aiff,0,2
14826,train14827.aiff,0,2
14827,train14828.aiff,0,2
14828,train14829.aiff,0,2
14829,train14830.aiff,0,2
14830,train14831.aiff,0,0
14831,train14832.aiff,0,2
14832,train14833.aiff,0,2
14833,train14834.aiff,0,2
14834,train14835.aiff,0,2
14835,train14836.aiff,0,2
14836,train14837.aiff,0,0
14837,train14838.aiff,0,2
14838,train14839.aiff,0,2
14839,train14840.aiff,0,2
14840,train14841.aiff,0,2
14841,train14842.aiff,0,2
14842,train14843.aiff,0,2
14843,train14844.aiff,0,2
14844,train14845.aiff,0,2
14845,train14846.aiff,0,2
14846,train14847.aiff,0,4
14847,train14848.aiff,0,4
14848,train14849.aiff,0,2
14849,train14850.aiff,0,4
14850,train14851.aiff,0,0
14851,train14852.aiff,0,0
14852,train14853.aiff,0,0
14853,train14854.aiff,0,4
14854,train14855.aiff,0,1
14855,train14856.aiff,0,4
14856,train14857.aiff,0,4
14857,train14858.aiff,0,4
14858,train14859.aiff,0,0
14859,train14860.aiff,0,1
14860,train14861.aiff,0,0
14861,train14862.aiff,0,0
14862,train14863.aiff,0,1
14863,train14864.aiff,0,1
14864,train14865.aiff,0,2
14865,train14866.aiff,0,2
14866,train14867.aiff,0,2
14867,train14868.aiff,0,1
14868,train14869.aiff,0,2
14869,train14870.aiff,0,2
14870,train14871.aiff,0,2
14871,train14872.aiff,0,1
14872,train14873.aiff,0,1
14873,train14874.aiff,0,1
14874,train14875.aiff,0,1
14875,train14876.aiff,0,1
14876,train14877.aiff,0,1
14877,train14878.aiff,0,1
14878,train14879.aiff,0,1
14879,train14880.aiff,0,1
14880,train14881.aiff,0,1
14881,train14882.aiff,0,4
14882,train14883.aiff,0,4
14883,train14884.aiff,0,0
14884,train14885.aiff,0,1
14885,train14886.aiff,0,1
14886,train14887.aiff,0,1
14887,train14888.aiff,0,1
14888,train14889.aiff,0,4
14889,train14890.aiff,0,4
14890,train14891.aiff,0,2
14891,train14892.aiff,0,0
14892,train14893.aiff,0,0
14893,train14894.aiff,0,1
14894,train14895.aiff,0,1
14895,train14896.aiff,0,1
